id,evidence_status,evidence_status_raw,filter_passed,prediction_source,postprocess_reason
12400,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""未來將持續透過綠色製程，減少溫室氣體、廢棄物和水污染的產生，為 SDG 6、SDG 12 及 SDG 13 帶來正向的貢獻。"",""evidence_status"":""Yes"",""evidence_str"":""2024 年環境影響力貨幣化結果為 -376.4 百萬美元，評估之外部影響包含員工與社會大眾健康、建築資產受損、經濟損失、生物多樣性、生態系統服務以及自然資本損益等影響路徑，外部影響力主要衝擊的 SDGs 為「SDG 6 淨水和衛生」、「SDG 7 可負擔的永續能源」、「SDG 12 責任消費與生產」、「SDG 13 氣候行動」、「SDG 14 永續海洋與保育」及「SDG 15 陸域生態」。""}<end_of_turn>
<eos>"
12401,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""高階主管 ( 包含總經理及其下一階主管 ) 須設定有直接相關的關鍵績效指標 (KPIs)，占比至少 10%，有效連結個人績效與薪酬，激勵並強化目標執行力。"",""evidence_status"":""Yes"",""evidence_str"":""針對一般員工訂有「節能減碳獎勵作業程序」，作業程序包含對溫室氣體減量及提升能源效率的提案獎金，以鼓勵同仁提案，喚起全員永續意識，共同參與氣候策略的實踐與推進。""}<end_of_turn>
<eos>"
12402,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""中華電信為接軌國際財務報導準則（International Financial Reporting Standards, IFRS），成立跨部門專案小組。"",""evidence_status"":""Yes"",""evidence_str"":""高階經理人變動薪酬與 ESG 指標連動，由 2022 年 10% 提升至 2024 年的 25%。自 2024 年起，為展現最佳公司治理作為，於年報及股東會議事手冊中揭露董事個別薪酬。為建立誠信經營典範，是國內首家完成 ISO 37001 反賄賂管理系統的電信業者。臺灣企業走到哪裡，中華電信就會在哪裡，是我國唯一有海外據點且全球網路布局最完整的電信業者。""}<end_of_turn>
<eos>"
12403,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12404,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""提供便捷的0800客服專線，由客服人員初步了解需求後，安排專業人員主動進行接洽。同時設有客戶申訴處理機制，如客戶對於產品或服務產生疑慮或抱怨時，內部專責人員須於被指定單位更需於接獲新客後2小時內回覆客戶。每月更定期檢視內部客戶聲音，以期建立良好的雙向溝通管道。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
12405,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""台塑石化為追求永續發展，全力推動原物料、水資源、能源及廢棄物等跨廠、跨公司之循環經濟並朝節能減排、資源整合、零廢棄之目標邁進。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
12406,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12407,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為落實與提昇資通安全治理策略，"",""evidence_status"":""Yes"",""evidence_str"":""瑞昱設立資通安全委員會負責檢視資安政策制定與執行成效。資通安全委員會由總經理擔任主席，各單位一級主管擔任當然委員，每年至少舉行一次委員會議，並向董事會報告資安整體執行情形。""}<end_of_turn>
<eos>"
12408,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""期望所有戰略供應商能夠在 2027 年前完成組織碳盤查，並取得外部查證，共同打造更具永續競爭力的綠色供應鏈。"",""evidence_status"":""Yes"",""evidence_str"":""2024 年，研華透過供應商大會正式宣達供應鏈減碳規劃，並強調減碳已成為全球產業發展的重要趨勢，同時也是提升供應鏈韌性與競爭力的關鍵因素。""}<end_of_turn>
<eos>"
12409,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""中期目標為在 2.5 年內成為保險金融之領域專家，"",""evidence_status"":""Yes"",""evidence_str"":""透過「儲備幹部培育計畫」歷經第 1 年廣度建立的基礎培訓，第 2 年則進入目標職位所屬單位進行為期 1 年的深度紮根實務歷練，""}<end_of_turn>
<eos>"
12410,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""國巨為提供員工安全的工作場所， ｜ 國巨亦致力於推動職場菸害防制暨健康促進，"",""evidence_status"":""Yes"",""evidence_str"":""總部、楠梓廠、大發廠及大發三廠辦理職場 AED+CPR 等相關教育訓練課程，以實務操作強化對緊急傷患之初步應變及處理能力，並提升對員工健康的保障。2024 年度楠梓廠共有 89 人、大發廠有 60 人參加，大發三廠則有 124 人參與並取得 AED 安心職場認證。""}<end_of_turn>
<eos>"
12411,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""社會方面，聯發科技教育基金會從不同面向關懷並推動科技普及，包含培育種子教師，已在臺灣國中小百校開出科技課程，並以量能聚集高國中小熱血教師交流 AI 教學創新經驗；透過 Girls! TECH Action 計畫持續推動女性加入 STEM 領域的行列；智在家鄉則成功號召民眾為臺灣超過九成鄉鎮市區提出科技解方。此外，我們導入 Udemy、Rosetta Stone、天下學習、Hahow 等平台，持續為員工打造一個能讓同仁自我學習與策略性發展的全方位友善職場。"",""evidence_status"":""Yes"",""evidence_str"":""培育種子教師，已在臺灣國中小百校開出科技課程，並以量能聚集高國中小熱血教師交流 AI 教學創新經驗；透過 Girls! TECH Action 計畫持續推動女性加入 STEM 領域的行列；智在家鄉則成功號召民眾為臺灣超過九成鄉鎮市區提出科技解方。此外，我們導入 Udemy、Rosetta Stone、天下學習、Hahow 等平台，持續為員工打造"
12412,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為優化決策及工作流程，推動集團之One KGI策略，積極整合旗下各公司資源與服務，為客戶提供更為便捷高效的金融體驗； ｜ 另建構AI發展藍圖，聚焦商業應用、智能助手、金融智慧、平臺科技四大領域，運用科技整合集團工具、促進交易效率及業務發展。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
12413,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""藉由持續傾聽並回應各方意見，研華致力於在全球物聯網（IoT）市場的布局中，實踐「永續地球的智能推手」之企業使命，推動產業綠色轉型並促進社會和諧共榮。"",""evidence_status"":""Yes"",""evidence_str"":""研華亦透過每年一度的重大主題分析流程，與利害關係人攜手辨識、議合和聚焦在最具影響力的永續議題。""}<end_of_turn>
<eos>"
12414,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""兆豐金控訂定《議合政策》，旗下各子公司透過多種管道，強化與投融資客戶溝通與議合，從 SBTi、生物多樣性及自然資源等議題， ｜ 兆豐銀行更積極舉辦 ESG 系列講座，主動輔導企業客戶邁向產業轉型，並以「進駐園區有我兆」專案，提供資金協助企業加速低碳化、智慧化，推動產業轉型升級。"",""evidence_status"":""Yes"",""evidence_str"":""兆豐 2024 年通過 SBTi 科學基礎減碳目標，並達成「永續金融先行者聯盟」承諾。""}<end_of_turn>
<eos>"
12415,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""兆豐參考 NGFS 之淨零情境 (Net Zero) 於 2030 年碳預估值約美金 115 元 / 公噸為評估與管理範疇 1、2 及投融資對象之碳風險，作為日後投融資決策之參考。 ｜ 未來將進一步擴大內部碳定價實施範圍如融資客戶、供應商，引導業務低碳轉型；同時兆豐集團亦參考全球碳價走勢，持續檢視內部碳價格，以確實反映外部碳成本。"",""evidence_status"":""Yes"",""evidence_str"":""兆豐參考 NGFS 之淨零情境 (Net Zero) 於 2030 年碳預估值約美金 115 元 / 公噸為評估與管理範疇 1、2 及投融資對象之碳風險，作為日後投融資決策之參考。""}<end_of_turn>
<eos>"
12416,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""秉持著創造價值的信念，致力於持續的技術創新與改善。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
12417,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為實現淨零排放，國泰金控訂定於 2030 年，將範疇一與範疇二的絕對溫室氣體排放量減少至 2020 年排放水準 (60,243.66 tCO2e) 的 25%。此減碳目標涵蓋 100% 營運據點之排放量，並已於 2022 年通過科學基礎減量目標 (SBTi) 審查認可。為更進一步加速低碳轉型，2024 年國泰自主強化此項減量目標，設定 2030 年國內之減量幅度提升至 42%。"",""evidence_status"":""Yes"",""evidence_str"":""國泰金控訂定於 2030 年，將範疇一與範疇二的絕對溫室氣體排放量減少至 2020 年排放水準 (60,243.66 tCO2e) 的 25%。此減碳目標涵蓋 100% 營運據點之"
12418,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""陽明基金會、海大及鴻海將於未來持續三方合作，推廣海洋保護與環保永續技術，涵蓋新式魚礁與藻礁應用、珊瑚復育技術、海洋碳匯、海洋塑膠微粒及海洋生技與應用等議題，共同致力於實踐永續發展目標，推動與海洋和諧共存的理念，期盼喚起社會大眾對海洋的重視，共同守護蔚藍大海。"",""evidence_status"":""Yes"",""evidence_str"":""於 11 月 16 日及 11 月23 日在陽明海洋文化藝術館舉辦兩場海洋環境教育活動，活動內容包含「DIY 透明魚骨實驗」及「海洋酸化 - 海洋酸溜溜」兩大主題，""}<end_of_turn>
<eos>"
12419,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12420,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""落實綠色營運。   ｜ 面對全球暖化與氣候變遷影響，合庫金控踐履環境永續之承諾與責任，"",""evidence_status"":""Yes"",""evidence_str"":""合庫從「節能減碳」、「能源管理」、「水資源管理」、「廢棄物管理與循環經濟」、「環境與生物多樣性教育」及「環境與生物多樣性保護」等 6 大面向著手，降低營運活動對環境帶來的衝擊，同時訂定環境永續短、中、長期績效目標，除每季追蹤執行情形外，亦透過每半年階段性目標檢討會議，滾動式精進各項管理措施， ｜ 合庫金控除在永續經營委員會下設置環境永續小組外，合庫銀行更開創公股銀行首例，於行政管理部設置「環境永續科」為環境管理專責單位，亦為環境永續小組主責單位，透過垂直整合模式規劃環境永續事務，計畫性地減緩或調適氣候變遷影響，落實集團低碳營"
12421,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""藥華醫藥持續依照環保主管機關法規，落實例行項目之查核與缺失改善。"",""evidence_status"":""Yes"",""evidence_str"":""2024年主要環保相關缺失包含鍋爐日檢查紀錄未檢查、廢水設施管線標示脫落、廢棄物名稱與分區標示未落實，皆已改善完成。藥華醫藥亦定期參與臺中市環保局、中科管理局及臨廠相關宣導會議，透過落實管理，以減少對於環境的負面影響。""}<end_of_turn>
<eos>"
12422,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""日月光半導體高雄廠積極深化半導體產業需求及未來應用趨勢，聚焦產業轉型與封測技術的研究， ｜ 邁向綠色永續的目標。"",""evidence_status"":""Yes"",""evidence_str"":""自 2015 年起展開自動化產學技術研究合作，至今已邁入第九年，累計 56 件合作專案。同時，連續 12 年透過產學合作進行封裝產學技術研究專案，深化產學跨領域合作優勢，實現智慧製造效益，攜手產學共育永續人才競爭力，""}<end_of_turn>
<eos>"
12423,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""針對高潛力青年人才，廣達每年辦理儲備幹部(MA)招募計畫， ｜ 透過密集學習、導師輔導與績效考核循環，協助其快速成長為公司年輕骨幹，壯大人才儲備能量。"",""evidence_status"":""Yes"",""evidence_str"":""以嚴謹選才流程篩選具學習潛力與企圖心者，並提供優渥薪酬、完善培訓與明確職涯晉升機會。""}<end_of_turn>
<eos>"
12424,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為節省交通/運輸及商務交流所使用的能源及增加效率，我們持續推動綠色運輸及商務交流。"",""evidence_status"":""Yes"",""evidence_str"":""綠色運輸方式包含：  包裝及產品輕量化，以降低運輸燃料。考慮供貨位置來選擇供應商，以確認貨物運輸的效率。  運輸業者配合環保減碳政策，使用海運降低碳排放。若採空運則以直飛航班優先，減少航行時間與距離。  貨物集中合併運輸，化零為整，減少運輸次數。  運輸業者配合之船公司選擇降低船隻航行速度的服務，及將內陸運輸自公路卡車運輸轉向更環保的鐵路運輸。  2020年起，國際海事組織對船上使用的燃油含硫量設定0.50% m/m之限制，使用運輸業者配合規定，以減少硫化物排放。""}<end_of_turn>
<eos>"
