id,evidence_status,evidence_status_raw,filter_passed,prediction_source,postprocess_reason
13560,Yes,1,yes,soft_vote,score_no=0.29706626;score_yes=0.70293370;n_members=5
13561,Yes,1,yes,soft_vote,score_no=0.00111831;score_yes=0.99888170;n_members=5
13562,Yes,1,yes,soft_vote,score_no=0.00000937;score_yes=0.99999063;n_members=5
13563,Yes,1,yes,soft_vote,score_no=0.00167827;score_yes=0.99832171;n_members=5
13564,Yes,1,yes,soft_vote,score_no=0.00029622;score_yes=0.99970379;n_members=5
13565,Yes,1,yes,soft_vote,score_no=0.00017012;score_yes=0.99982990;n_members=5
13566,Yes,1,yes,soft_vote,score_no=0.21288832;score_yes=0.78711167;n_members=5
13567,Yes,1,yes,soft_vote,score_no=0.00003221;score_yes=0.99996781;n_members=5
13568,Yes,1,yes,soft_vote,score_no=0.00002927;score_yes=0.99997070;n_members=5
13569,Yes,1,yes,soft_vote,score_no=0.00114087;score_yes=0.99885912;n_members=5
13570,Yes,1,yes,soft_vote,score_no=0.00003172;score_yes=0.99996827;n_members=5
13571,No,0,yes,soft_vote,score_no=0.60918069;score_yes=0.39081931;n_members=5
13572,Yes,1,yes,soft_vote,score_no=0.00001886;score_yes=0.99998116;n_members=5
13573,Yes,1,yes,soft_vote,score_no=0.00016371;score_yes=0.99983628;n_members=5
13574,Yes,1,yes,soft_vote,score_no=0.00016509;score_yes=0.99983489;n_members=5
13575,Yes,1,yes,soft_vote,score_no=0.00011264;score_yes=0.99988736;n_members=5
13576,Yes,1,yes,soft_vote,score_no=0.00279483;score_yes=0.99720514;n_members=5
13577,Yes,1,yes,soft_vote,score_no=0.00329850;score_yes=0.99670150;n_members=5
13578,Yes,1,yes,soft_vote,score_no=0.00051348;score_yes=0.99948651;n_members=5
13579,Yes,1,yes,soft_vote,score_no=0.02898775;score_yes=0.97101225;n_members=5
13580,Yes,1,yes,soft_vote,score_no=0.00470122;score_yes=0.99529879;n_members=5
13581,Yes,1,yes,soft_vote,score_no=0.00007618;score_yes=0.99992384;n_members=5
13582,Yes,1,yes,soft_vote,score_no=0.33058079;score_yes=0.66941921;n_members=5
13583,No,0,yes,soft_vote,score_no=0.99910674;score_yes=0.00089328;n_members=5
13584,Yes,1,yes,soft_vote,score_no=0.00009620;score_yes=0.99990378;n_members=5
13585,Yes,1,yes,soft_vote,score_no=0.21064973;score_yes=0.78935027;n_members=5
13586,Yes,1,yes,soft_vote,score_no=0.00067408;score_yes=0.99932591;n_members=5
13587,Yes,1,yes,soft_vote,score_no=0.01375754;score_yes=0.98624245;n_members=5
13588,Yes,1,yes,soft_vote,score_no=0.00006589;score_yes=0.99993410;n_members=5
13589,Yes,1,yes,soft_vote,score_no=0.00002611;score_yes=0.99997389;n_members=5
13590,Yes,1,yes,soft_vote,score_no=0.00002692;score_yes=0.99997306;n_members=5
13591,Yes,1,yes,soft_vote,score_no=0.01286502;score_yes=0.98713496;n_members=5
13592,Yes,1,yes,soft_vote,score_no=0.00014909;score_yes=0.99985088;n_members=5
13593,Yes,1,yes,soft_vote,score_no=0.00050723;score_yes=0.99949274;n_members=5
13594,Yes,1,yes,soft_vote,score_no=0.00001580;score_yes=0.99998419;n_members=5
13595,Yes,1,yes,soft_vote,score_no=0.04673641;score_yes=0.95326356;n_members=5
13596,Yes,1,yes,soft_vote,score_no=0.00015191;score_yes=0.99984809;n_members=5
13597,Yes,1,yes,soft_vote,score_no=0.00002190;score_yes=0.99997809;n_members=5
13598,Yes,1,yes,soft_vote,score_no=0.00006436;score_yes=0.99993568;n_members=5
13599,Yes,1,yes,soft_vote,score_no=0.00025500;score_yes=0.99974499;n_members=5
13600,Yes,1,yes,soft_vote,score_no=0.00002486;score_yes=0.99997516;n_members=5
13601,Yes,1,yes,soft_vote,score_no=0.00002500;score_yes=0.99997501;n_members=5
13602,Yes,1,yes,soft_vote,score_no=0.00096918;score_yes=0.99903082;n_members=5
13603,Yes,1,yes,soft_vote,score_no=0.00002680;score_yes=0.99997320;n_members=5
13604,Yes,1,yes,soft_vote,score_no=0.17215341;score_yes=0.82784659;n_members=5
13605,Yes,1,yes,soft_vote,score_no=0.00002008;score_yes=0.99997992;n_members=5
13606,Yes,1,yes,soft_vote,score_no=0.00003864;score_yes=0.99996135;n_members=5
13607,Yes,1,yes,soft_vote,score_no=0.00011665;score_yes=0.99988337;n_members=5
13608,Yes,1,yes,soft_vote,score_no=0.23715805;score_yes=0.76284193;n_members=5
13609,Yes,1,yes,soft_vote,score_no=0.00001557;score_yes=0.99998441;n_members=5
13610,Yes,1,yes,soft_vote,score_no=0.00076989;score_yes=0.99923012;n_members=5
13611,Yes,1,yes,soft_vote,score_no=0.01043209;score_yes=0.98956791;n_members=5
13612,Yes,1,yes,soft_vote,score_no=0.00010828;score_yes=0.99989175;n_members=5
13613,Yes,1,yes,soft_vote,score_no=0.00024077;score_yes=0.99975920;n_members=5
13614,Yes,1,yes,soft_vote,score_no=0.00906376;score_yes=0.99093624;n_members=5
13615,Yes,1,yes,soft_vote,score_no=0.00005179;score_yes=0.99994819;n_members=5
13616,Yes,1,yes,soft_vote,score_no=0.00001756;score_yes=0.99998245;n_members=5
13617,Yes,1,yes,soft_vote,score_no=0.00001630;score_yes=0.99998369;n_members=5
13618,Yes,1,yes,soft_vote,score_no=0.08119623;score_yes=0.91880379;n_members=5
13619,Yes,1,yes,soft_vote,score_no=0.00872037;score_yes=0.99127963;n_members=5
13620,Yes,1,yes,soft_vote,score_no=0.00005741;score_yes=0.99994258;n_members=5
13621,Yes,1,yes,soft_vote,score_no=0.00014965;score_yes=0.99985036;n_members=5
13622,Yes,1,yes,soft_vote,score_no=0.00645372;score_yes=0.99354626;n_members=5
13623,Yes,1,yes,soft_vote,score_no=0.00330258;score_yes=0.99669738;n_members=5
13624,No,0,yes,soft_vote,score_no=0.97378481;score_yes=0.02621517;n_members=5
13625,No,0,yes,soft_vote,score_no=0.99837531;score_yes=0.00162467;n_members=5
13626,Yes,1,yes,soft_vote,score_no=0.00414494;score_yes=0.99585506;n_members=5
13627,No,0,yes,soft_vote,score_no=0.99997022;score_yes=0.00002977;n_members=5
13628,Yes,1,yes,soft_vote,score_no=0.00007981;score_yes=0.99992019;n_members=5
13629,Yes,1,yes,soft_vote,score_no=0.00003481;score_yes=0.99996514;n_members=5
13630,Yes,1,yes,soft_vote,score_no=0.00006246;score_yes=0.99993751;n_members=5
13631,Yes,1,yes,soft_vote,score_no=0.00004638;score_yes=0.99995360;n_members=5
13632,Yes,1,yes,soft_vote,score_no=0.00004423;score_yes=0.99995577;n_members=5
13633,Yes,1,yes,soft_vote,score_no=0.00955352;score_yes=0.99044651;n_members=5
13634,Yes,1,yes,soft_vote,score_no=0.00009659;score_yes=0.99990340;n_members=5
13635,Yes,1,yes,soft_vote,score_no=0.00004456;score_yes=0.99995544;n_members=5
13636,Yes,1,yes,soft_vote,score_no=0.00002130;score_yes=0.99997866;n_members=5
13637,Yes,1,yes,soft_vote,score_no=0.00022704;score_yes=0.99977297;n_members=5
13638,Yes,1,yes,soft_vote,score_no=0.00020457;score_yes=0.99979545;n_members=5
13639,Yes,1,yes,soft_vote,score_no=0.03877781;score_yes=0.96122218;n_members=5
13640,Yes,1,yes,soft_vote,score_no=0.01584708;score_yes=0.98415294;n_members=5
13641,Yes,1,yes,soft_vote,score_no=0.00023144;score_yes=0.99976858;n_members=5
13642,Yes,1,yes,soft_vote,score_no=0.00001421;score_yes=0.99998579;n_members=5
13643,Yes,1,yes,soft_vote,score_no=0.00008314;score_yes=0.99991684;n_members=5
13644,Yes,1,yes,soft_vote,score_no=0.00043856;score_yes=0.99956146;n_members=5
13645,Yes,1,yes,soft_vote,score_no=0.00002246;score_yes=0.99997754;n_members=5
13646,Yes,1,yes,soft_vote,score_no=0.00003227;score_yes=0.99996774;n_members=5
13647,Yes,1,yes,soft_vote,score_no=0.00001716;score_yes=0.99998286;n_members=5
13648,Yes,1,yes,soft_vote,score_no=0.00001460;score_yes=0.99998543;n_members=5
13649,Yes,1,yes,soft_vote,score_no=0.00006098;score_yes=0.99993903;n_members=5
13650,Yes,1,yes,soft_vote,score_no=0.00002899;score_yes=0.99997098;n_members=5
13651,Yes,1,yes,soft_vote,score_no=0.00005934;score_yes=0.99994067;n_members=5
13652,Yes,1,yes,soft_vote,score_no=0.00005931;score_yes=0.99994068;n_members=5
13653,Yes,1,yes,soft_vote,score_no=0.00006244;score_yes=0.99993756;n_members=5
13654,Yes,1,yes,soft_vote,score_no=0.00803413;score_yes=0.99196585;n_members=5
13655,Yes,1,yes,soft_vote,score_no=0.00071195;score_yes=0.99928805;n_members=5
13656,Yes,1,yes,soft_vote,score_no=0.00008794;score_yes=0.99991206;n_members=5
13657,Yes,1,yes,soft_vote,score_no=0.00006359;score_yes=0.99993639;n_members=5
13658,Yes,1,yes,soft_vote,score_no=0.00001077;score_yes=0.99998920;n_members=5
13659,Yes,1,yes,soft_vote,score_no=0.00937637;score_yes=0.99062366;n_members=5
13660,Yes,1,yes,soft_vote,score_no=0.00028135;score_yes=0.99971864;n_members=5
13661,No,0,yes,soft_vote,score_no=0.94673319;score_yes=0.05326682;n_members=5
13662,Yes,1,yes,soft_vote,score_no=0.00053634;score_yes=0.99946364;n_members=5
13663,Yes,1,yes,soft_vote,score_no=0.00004344;score_yes=0.99995656;n_members=5
13664,Yes,1,yes,soft_vote,score_no=0.02336995;score_yes=0.97663003;n_members=5
13665,Yes,1,yes,soft_vote,score_no=0.00014467;score_yes=0.99985532;n_members=5
13666,Yes,1,yes,soft_vote,score_no=0.00002317;score_yes=0.99997680;n_members=5
13667,Yes,1,yes,soft_vote,score_no=0.00002454;score_yes=0.99997547;n_members=5
13668,No,0,yes,soft_vote,score_no=0.99721646;score_yes=0.00278351;n_members=5
13669,Yes,1,yes,soft_vote,score_no=0.04935126;score_yes=0.95064873;n_members=5
13670,Yes,1,yes,soft_vote,score_no=0.00015430;score_yes=0.99984572;n_members=5
13671,Yes,1,yes,soft_vote,score_no=0.00000669;score_yes=0.99999333;n_members=5
13672,Yes,1,yes,soft_vote,score_no=0.00007045;score_yes=0.99992952;n_members=5
13673,Yes,1,yes,soft_vote,score_no=0.00002209;score_yes=0.99997790;n_members=5
13674,Yes,1,yes,soft_vote,score_no=0.49301474;score_yes=0.50698525;n_members=5
13675,Yes,1,yes,soft_vote,score_no=0.00021011;score_yes=0.99978988;n_members=5
13676,Yes,1,yes,soft_vote,score_no=0.00003417;score_yes=0.99996584;n_members=5
13677,No,0,yes,soft_vote,score_no=0.95109393;score_yes=0.04890606;n_members=5
13678,Yes,1,yes,soft_vote,score_no=0.00025702;score_yes=0.99974301;n_members=5
13679,Yes,1,yes,soft_vote,score_no=0.19465171;score_yes=0.80534829;n_members=5
13680,Yes,1,yes,soft_vote,score_no=0.00143708;score_yes=0.99856293;n_members=5
13681,Yes,1,yes,soft_vote,score_no=0.00078309;score_yes=0.99921691;n_members=5
13682,Yes,1,yes,soft_vote,score_no=0.00002677;score_yes=0.99997320;n_members=5
13683,Yes,1,yes,soft_vote,score_no=0.03475876;score_yes=0.96524124;n_members=5
13684,Yes,1,yes,soft_vote,score_no=0.00011560;score_yes=0.99988441;n_members=5
13685,Yes,1,yes,soft_vote,score_no=0.00430624;score_yes=0.99569374;n_members=5
13686,No,0,yes,soft_vote,score_no=0.70532236;score_yes=0.29467766;n_members=5
13687,Yes,1,yes,soft_vote,score_no=0.00001364;score_yes=0.99998638;n_members=5
13688,Yes,1,yes,soft_vote,score_no=0.00001329;score_yes=0.99998667;n_members=5
13689,Yes,1,yes,soft_vote,score_no=0.00019257;score_yes=0.99980739;n_members=5
13690,Yes,1,yes,soft_vote,score_no=0.00000921;score_yes=0.99999077;n_members=5
13691,Yes,1,yes,soft_vote,score_no=0.00022013;score_yes=0.99977987;n_members=5
13692,Yes,1,yes,soft_vote,score_no=0.00001547;score_yes=0.99998453;n_members=5
13693,Yes,1,yes,soft_vote,score_no=0.00001004;score_yes=0.99998996;n_members=5
13694,Yes,1,yes,soft_vote,score_no=0.00001932;score_yes=0.99998069;n_members=5
13695,Yes,1,yes,soft_vote,score_no=0.01769784;score_yes=0.98230213;n_members=5
13696,Yes,1,yes,soft_vote,score_no=0.00015755;score_yes=0.99984246;n_members=5
13697,Yes,1,yes,soft_vote,score_no=0.00004112;score_yes=0.99995890;n_members=5
13698,Yes,1,yes,soft_vote,score_no=0.38404182;score_yes=0.61595816;n_members=5
13699,Yes,1,yes,soft_vote,score_no=0.00004870;score_yes=0.99995129;n_members=5
13700,Yes,1,yes,soft_vote,score_no=0.00013815;score_yes=0.99986184;n_members=5
13701,Yes,1,yes,soft_vote,score_no=0.00220576;score_yes=0.99779420;n_members=5
13702,Yes,1,yes,soft_vote,score_no=0.00004308;score_yes=0.99995694;n_members=5
13703,Yes,1,yes,soft_vote,score_no=0.06925943;score_yes=0.93074058;n_members=5
13704,Yes,1,yes,soft_vote,score_no=0.00001166;score_yes=0.99998837;n_members=5
13705,Yes,1,yes,soft_vote,score_no=0.00013760;score_yes=0.99986235;n_members=5
13706,Yes,1,yes,soft_vote,score_no=0.00001247;score_yes=0.99998753;n_members=5
13707,Yes,1,yes,soft_vote,score_no=0.00005266;score_yes=0.99994732;n_members=5
13708,Yes,1,yes,soft_vote,score_no=0.00712084;score_yes=0.99287914;n_members=5
13709,Yes,1,yes,soft_vote,score_no=0.13539529;score_yes=0.86460470;n_members=5
13710,No,0,yes,soft_vote,score_no=0.99997857;score_yes=0.00002144;n_members=5
13711,Yes,1,yes,soft_vote,score_no=0.00002377;score_yes=0.99997621;n_members=5
13712,Yes,1,yes,soft_vote,score_no=0.00082206;score_yes=0.99917793;n_members=5
13713,Yes,1,yes,soft_vote,score_no=0.00000969;score_yes=0.99999030;n_members=5
13714,Yes,1,yes,soft_vote,score_no=0.00064527;score_yes=0.99935474;n_members=5
13715,Yes,1,yes,soft_vote,score_no=0.00031667;score_yes=0.99968331;n_members=5
13716,Yes,1,yes,soft_vote,score_no=0.00048323;score_yes=0.99951676;n_members=5
13717,Yes,1,yes,soft_vote,score_no=0.00503806;score_yes=0.99496193;n_members=5
13718,Yes,1,yes,soft_vote,score_no=0.00002488;score_yes=0.99997511;n_members=5
13719,Yes,1,yes,soft_vote,score_no=0.00000700;score_yes=0.99999299;n_members=5
13720,Yes,1,yes,soft_vote,score_no=0.00004559;score_yes=0.99995441;n_members=5
13721,Yes,1,yes,soft_vote,score_no=0.00007052;score_yes=0.99992947;n_members=5
13722,Yes,1,yes,soft_vote,score_no=0.00002588;score_yes=0.99997411;n_members=5
13723,Yes,1,yes,soft_vote,score_no=0.00002174;score_yes=0.99997826;n_members=5
13724,Yes,1,yes,soft_vote,score_no=0.32091103;score_yes=0.67908896;n_members=5
13725,Yes,1,yes,soft_vote,score_no=0.00001035;score_yes=0.99998965;n_members=5
13726,Yes,1,yes,soft_vote,score_no=0.00000825;score_yes=0.99999173;n_members=5
13727,Yes,1,yes,soft_vote,score_no=0.01387654;score_yes=0.98612348;n_members=5
13728,Yes,1,yes,soft_vote,score_no=0.00003573;score_yes=0.99996426;n_members=5
13729,Yes,1,yes,soft_vote,score_no=0.00001240;score_yes=0.99998760;n_members=5
13730,No,0,yes,soft_vote,score_no=0.99998953;score_yes=0.00001047;n_members=5
13731,Yes,1,yes,soft_vote,score_no=0.07004623;score_yes=0.92995375;n_members=5
13732,Yes,1,yes,soft_vote,score_no=0.00001798;score_yes=0.99998202;n_members=5
13733,Yes,1,yes,soft_vote,score_no=0.00002108;score_yes=0.99997892;n_members=5
13734,Yes,1,yes,soft_vote,score_no=0.00009281;score_yes=0.99990717;n_members=5
13735,Yes,1,yes,soft_vote,score_no=0.00111408;score_yes=0.99888592;n_members=5
13736,Yes,1,yes,soft_vote,score_no=0.00001516;score_yes=0.99998483;n_members=5
13737,Yes,1,yes,soft_vote,score_no=0.00001753;score_yes=0.99998245;n_members=5
13738,Yes,1,yes,soft_vote,score_no=0.00004281;score_yes=0.99995718;n_members=5
13739,Yes,1,yes,soft_vote,score_no=0.05872780;score_yes=0.94127221;n_members=5
13740,Yes,1,yes,soft_vote,score_no=0.00076357;score_yes=0.99923643;n_members=5
13741,Yes,1,yes,soft_vote,score_no=0.00005285;score_yes=0.99994714;n_members=5
13742,Yes,1,yes,soft_vote,score_no=0.00001140;score_yes=0.99998860;n_members=5
13743,Yes,1,yes,soft_vote,score_no=0.00875201;score_yes=0.99124800;n_members=5
13744,Yes,1,yes,soft_vote,score_no=0.00021815;score_yes=0.99978185;n_members=5
13745,Yes,1,yes,soft_vote,score_no=0.00001544;score_yes=0.99998457;n_members=5
13746,Yes,1,yes,soft_vote,score_no=0.00001623;score_yes=0.99998376;n_members=5
13747,No,0,yes,soft_vote,score_no=0.93879492;score_yes=0.06120507;n_members=5
13748,Yes,1,yes,soft_vote,score_no=0.00004367;score_yes=0.99995630;n_members=5
13749,Yes,1,yes,soft_vote,score_no=0.00018885;score_yes=0.99981115;n_members=5
13750,Yes,1,yes,soft_vote,score_no=0.00626261;score_yes=0.99373737;n_members=5
13751,No,0,yes,soft_vote,score_no=0.99983325;score_yes=0.00016675;n_members=5
13752,Yes,1,yes,soft_vote,score_no=0.00010207;score_yes=0.99989791;n_members=5
13753,Yes,1,yes,soft_vote,score_no=0.00003557;score_yes=0.99996443;n_members=5
13754,Yes,1,yes,soft_vote,score_no=0.00194649;score_yes=0.99805350;n_members=5
13755,Yes,1,yes,soft_vote,score_no=0.45854253;score_yes=0.54145744;n_members=5
13756,Yes,1,yes,soft_vote,score_no=0.02520040;score_yes=0.97479959;n_members=5
13757,Yes,1,yes,soft_vote,score_no=0.38105667;score_yes=0.61894334;n_members=5
13758,No,0,yes,soft_vote,score_no=0.80453249;score_yes=0.19546751;n_members=5
13759,Yes,1,yes,soft_vote,score_no=0.00004709;score_yes=0.99995291;n_members=5
13760,Yes,1,yes,soft_vote,score_no=0.00001002;score_yes=0.99998999;n_members=5
13761,Yes,1,yes,soft_vote,score_no=0.00002520;score_yes=0.99997480;n_members=5
13762,Yes,1,yes,soft_vote,score_no=0.00000983;score_yes=0.99999018;n_members=5
13763,Yes,1,yes,soft_vote,score_no=0.00000898;score_yes=0.99999101;n_members=5
13764,Yes,1,yes,soft_vote,score_no=0.00001741;score_yes=0.99998259;n_members=5
13765,Yes,1,yes,soft_vote,score_no=0.00001685;score_yes=0.99998312;n_members=5
13766,No,0,yes,soft_vote,score_no=0.60618225;score_yes=0.39381774;n_members=5
13767,No,0,yes,soft_vote,score_no=0.99938812;score_yes=0.00061187;n_members=5
13768,Yes,1,yes,soft_vote,score_no=0.00001172;score_yes=0.99998829;n_members=5
13769,Yes,1,yes,soft_vote,score_no=0.04129672;score_yes=0.95870329;n_members=5
13770,Yes,1,yes,soft_vote,score_no=0.00008423;score_yes=0.99991578;n_members=5
13771,Yes,1,yes,soft_vote,score_no=0.00004279;score_yes=0.99995720;n_members=5
13772,Yes,1,yes,soft_vote,score_no=0.00004389;score_yes=0.99995613;n_members=5
13773,No,0,yes,soft_vote,score_no=0.76636623;score_yes=0.23363377;n_members=5
13774,Yes,1,yes,soft_vote,score_no=0.00005862;score_yes=0.99994138;n_members=5
13775,Yes,1,yes,soft_vote,score_no=0.00002443;score_yes=0.99997559;n_members=5
13776,Yes,1,yes,soft_vote,score_no=0.00004376;score_yes=0.99995625;n_members=5
13777,No,0,yes,soft_vote,score_no=0.99839015;score_yes=0.00160987;n_members=5
13778,Yes,1,yes,soft_vote,score_no=0.00003273;score_yes=0.99996729;n_members=5
13779,Yes,1,yes,soft_vote,score_no=0.00001892;score_yes=0.99998109;n_members=5
13780,Yes,1,yes,soft_vote,score_no=0.00014775;score_yes=0.99985224;n_members=5
13781,Yes,1,yes,soft_vote,score_no=0.05819961;score_yes=0.94180038;n_members=5
13782,Yes,1,yes,soft_vote,score_no=0.00001553;score_yes=0.99998448;n_members=5
13783,Yes,1,yes,soft_vote,score_no=0.00580484;score_yes=0.99419514;n_members=5
13784,No,0,yes,soft_vote,score_no=0.93535737;score_yes=0.06464266;n_members=5
13785,Yes,1,yes,soft_vote,score_no=0.00002962;score_yes=0.99997034;n_members=5
13786,Yes,1,yes,soft_vote,score_no=0.01106887;score_yes=0.98893111;n_members=5
13787,Yes,1,yes,soft_vote,score_no=0.00085505;score_yes=0.99914494;n_members=5
13788,Yes,1,yes,soft_vote,score_no=0.00004407;score_yes=0.99995593;n_members=5
13789,Yes,1,yes,soft_vote,score_no=0.04507005;score_yes=0.95492992;n_members=5
13790,Yes,1,yes,soft_vote,score_no=0.00000867;score_yes=0.99999132;n_members=5
13791,No,0,yes,soft_vote,score_no=0.63915248;score_yes=0.36084754;n_members=5
13792,Yes,1,yes,soft_vote,score_no=0.00006619;score_yes=0.99993377;n_members=5
13793,Yes,1,yes,soft_vote,score_no=0.00043160;score_yes=0.99956838;n_members=5
13794,Yes,1,yes,soft_vote,score_no=0.00004299;score_yes=0.99995701;n_members=5
13795,Yes,1,yes,soft_vote,score_no=0.00001558;score_yes=0.99998443;n_members=5
13796,Yes,1,yes,soft_vote,score_no=0.00008510;score_yes=0.99991490;n_members=5
13797,Yes,1,yes,soft_vote,score_no=0.00003841;score_yes=0.99996162;n_members=5
13798,Yes,1,yes,soft_vote,score_no=0.00001770;score_yes=0.99998233;n_members=5
13799,Yes,1,yes,soft_vote,score_no=0.10920608;score_yes=0.89079390;n_members=5
13800,Yes,1,yes,soft_vote,score_no=0.03286573;score_yes=0.96713432;n_members=5
13801,Yes,1,yes,soft_vote,score_no=0.00005642;score_yes=0.99994357;n_members=5
13802,Yes,1,yes,soft_vote,score_no=0.00002046;score_yes=0.99997955;n_members=5
13803,Yes,1,yes,soft_vote,score_no=0.00017665;score_yes=0.99982336;n_members=5
13804,Yes,1,yes,soft_vote,score_no=0.05371991;score_yes=0.94628010;n_members=5
13805,No,0,yes,soft_vote,score_no=0.99997223;score_yes=0.00002776;n_members=5
13806,Yes,1,yes,soft_vote,score_no=0.02743412;score_yes=0.97256591;n_members=5
13807,Yes,1,yes,soft_vote,score_no=0.00002881;score_yes=0.99997117;n_members=5
13808,Yes,1,yes,soft_vote,score_no=0.05192102;score_yes=0.94807898;n_members=5
13809,No,0,yes,soft_vote,score_no=0.87842871;score_yes=0.12157129;n_members=5
13810,Yes,1,yes,soft_vote,score_no=0.00261330;score_yes=0.99738669;n_members=5
13811,Yes,1,yes,soft_vote,score_no=0.00034384;score_yes=0.99965616;n_members=5
13812,No,0,yes,soft_vote,score_no=0.73388775;score_yes=0.26611226;n_members=5
13813,Yes,1,yes,soft_vote,score_no=0.00486585;score_yes=0.99513419;n_members=5
13814,Yes,1,yes,soft_vote,score_no=0.00006245;score_yes=0.99993756;n_members=5
13815,Yes,1,yes,soft_vote,score_no=0.00001006;score_yes=0.99998994;n_members=5
13816,Yes,1,yes,soft_vote,score_no=0.00001969;score_yes=0.99998033;n_members=5
13817,Yes,1,yes,soft_vote,score_no=0.00262589;score_yes=0.99737414;n_members=5
13818,Yes,1,yes,soft_vote,score_no=0.00001247;score_yes=0.99998756;n_members=5
13819,Yes,1,yes,soft_vote,score_no=0.00030545;score_yes=0.99969456;n_members=5
13820,Yes,1,yes,soft_vote,score_no=0.00002052;score_yes=0.99997947;n_members=5
13821,Yes,1,yes,soft_vote,score_no=0.00002648;score_yes=0.99997354;n_members=5
13822,Yes,1,yes,soft_vote,score_no=0.00002173;score_yes=0.99997828;n_members=5
13823,No,0,yes,soft_vote,score_no=0.99644030;score_yes=0.00355970;n_members=5
13824,Yes,1,yes,soft_vote,score_no=0.00028216;score_yes=0.99971783;n_members=5
13825,Yes,1,yes,soft_vote,score_no=0.00025032;score_yes=0.99974970;n_members=5
13826,Yes,1,yes,soft_vote,score_no=0.00004439;score_yes=0.99995561;n_members=5
13827,Yes,1,yes,soft_vote,score_no=0.01973205;score_yes=0.98026797;n_members=5
13828,Yes,1,yes,soft_vote,score_no=0.00001270;score_yes=0.99998729;n_members=5
13829,No,0,yes,soft_vote,score_no=0.64525751;score_yes=0.35474250;n_members=5
13830,Yes,1,yes,soft_vote,score_no=0.00101475;score_yes=0.99898524;n_members=5
13831,Yes,1,yes,soft_vote,score_no=0.00004456;score_yes=0.99995544;n_members=5
13832,Yes,1,yes,soft_vote,score_no=0.00308443;score_yes=0.99691558;n_members=5
13833,Yes,1,yes,soft_vote,score_no=0.00000895;score_yes=0.99999106;n_members=5
13834,Yes,1,yes,soft_vote,score_no=0.00004654;score_yes=0.99995346;n_members=5
13835,Yes,1,yes,soft_vote,score_no=0.34786595;score_yes=0.65213403;n_members=5
13836,Yes,1,yes,soft_vote,score_no=0.00027918;score_yes=0.99972081;n_members=5
13837,Yes,1,yes,soft_vote,score_no=0.00972209;score_yes=0.99027790;n_members=5
13838,Yes,1,yes,soft_vote,score_no=0.11962482;score_yes=0.88037520;n_members=5
13839,No,0,yes,soft_vote,score_no=0.99888564;score_yes=0.00111436;n_members=5
13840,Yes,1,yes,soft_vote,score_no=0.00003602;score_yes=0.99996398;n_members=5
13841,Yes,1,yes,soft_vote,score_no=0.15982191;score_yes=0.84017811;n_members=5
13842,Yes,1,yes,soft_vote,score_no=0.00001327;score_yes=0.99998674;n_members=5
13843,Yes,1,yes,soft_vote,score_no=0.00005099;score_yes=0.99994903;n_members=5
13844,Yes,1,yes,soft_vote,score_no=0.00001221;score_yes=0.99998779;n_members=5
13845,No,0,yes,soft_vote,score_no=0.99997809;score_yes=0.00002191;n_members=5
13846,Yes,1,yes,soft_vote,score_no=0.00019734;score_yes=0.99980263;n_members=5
13847,Yes,1,yes,soft_vote,score_no=0.29742875;score_yes=0.70257126;n_members=5
13848,No,0,yes,soft_vote,score_no=0.99366293;score_yes=0.00633705;n_members=5
13849,Yes,1,yes,soft_vote,score_no=0.00002021;score_yes=0.99997980;n_members=5
13850,Yes,1,yes,soft_vote,score_no=0.00014333;score_yes=0.99985665;n_members=5
13851,Yes,1,yes,soft_vote,score_no=0.00018704;score_yes=0.99981297;n_members=5
13852,Yes,1,yes,soft_vote,score_no=0.00145841;score_yes=0.99854162;n_members=5
13853,No,0,yes,soft_vote,score_no=0.99974754;score_yes=0.00025246;n_members=5
13854,No,0,yes,soft_vote,score_no=0.99618195;score_yes=0.00381806;n_members=5
13855,Yes,1,yes,soft_vote,score_no=0.26025200;score_yes=0.73974798;n_members=5
13856,Yes,1,yes,soft_vote,score_no=0.00004476;score_yes=0.99995522;n_members=5
13857,Yes,1,yes,soft_vote,score_no=0.02453143;score_yes=0.97546857;n_members=5
13858,Yes,1,yes,soft_vote,score_no=0.00001145;score_yes=0.99998856;n_members=5
13859,Yes,1,yes,soft_vote,score_no=0.02970859;score_yes=0.97029141;n_members=5
13860,Yes,1,yes,soft_vote,score_no=0.00017639;score_yes=0.99982362;n_members=5
13861,Yes,1,yes,soft_vote,score_no=0.02743143;score_yes=0.97256856;n_members=5
13862,Yes,1,yes,soft_vote,score_no=0.00001003;score_yes=0.99998996;n_members=5
13863,Yes,1,yes,soft_vote,score_no=0.03177854;score_yes=0.96822146;n_members=5
13864,No,0,yes,soft_vote,score_no=0.99187912;score_yes=0.00812089;n_members=5
13865,Yes,1,yes,soft_vote,score_no=0.00001159;score_yes=0.99998841;n_members=5
13866,Yes,1,yes,soft_vote,score_no=0.00012427;score_yes=0.99987574;n_members=5
13867,Yes,1,yes,soft_vote,score_no=0.00002155;score_yes=0.99997845;n_members=5
13868,Yes,1,yes,soft_vote,score_no=0.00016167;score_yes=0.99983835;n_members=5
13869,Yes,1,yes,soft_vote,score_no=0.00029083;score_yes=0.99970918;n_members=5
13870,Yes,1,yes,soft_vote,score_no=0.00382440;score_yes=0.99617564;n_members=5
