id,evidence_quality,evidence_quality_raw,evidence_quality_source,evidence_quality_reason
12759,Clear,0,bert_multitask,score_clear=0.85656732;score_not_clear=0.14171854;score_misleading=0.00171414
12760,Clear,0,bert_multitask,score_clear=0.97201544;score_not_clear=0.02648072;score_misleading=0.00150384
12761,Clear,0,bert_multitask,score_clear=0.99016309;score_not_clear=0.00893731;score_misleading=0.00089969
12762,Not Clear,1,bert_multitask,score_clear=0.35559359;score_not_clear=0.64098078;score_misleading=0.00342561
12763,Not Clear,Not Clear,codex_fallback,mt_conf=0.520071<0.6;codex=Not Clear
12764,Clear,0,bert_multitask,score_clear=0.64861095;score_not_clear=0.34861588;score_misleading=0.00277318
12765,Not Clear,1,bert_multitask,score_clear=0.06558840;score_not_clear=0.93170160;score_misleading=0.00271002
12766,Clear,0,bert_multitask,score_clear=0.99842381;score_not_clear=0.00099530;score_misleading=0.00058096
12767,Clear,0,bert_multitask,score_clear=0.83532381;score_not_clear=0.16135249;score_misleading=0.00332371
12768,Not Clear,1,bert_multitask,score_clear=0.02386975;score_not_clear=0.97370344;score_misleading=0.00242676
12769,Not Clear,1,bert_multitask,score_clear=0.08972444;score_not_clear=0.90771103;score_misleading=0.00256448
12770,Clear,0,bert_multitask,score_clear=0.98558819;score_not_clear=0.01340388;score_misleading=0.00100790
12771,Clear,0,bert_multitask,score_clear=0.87902594;score_not_clear=0.12007642;score_misleading=0.00089757
12772,Clear,0,bert_multitask,score_clear=0.98997843;score_not_clear=0.00876303;score_misleading=0.00125853
12773,Clear,0,bert_multitask,score_clear=0.86968917;score_not_clear=0.12895095;score_misleading=0.00135993
12774,Clear,0,bert_multitask,score_clear=0.98486972;score_not_clear=0.01419765;score_misleading=0.00093265
12775,Clear,0,bert_multitask,score_clear=0.72773796;score_not_clear=0.26833069;score_misleading=0.00393134
12776,Not Clear,1,bert_multitask,score_clear=0.30694827;score_not_clear=0.68928105;score_misleading=0.00377073
12777,Clear,0,bert_multitask,score_clear=0.90124243;score_not_clear=0.09736589;score_misleading=0.00139159
12778,Clear,0,bert_multitask,score_clear=0.97165370;score_not_clear=0.02698519;score_misleading=0.00136111
12779,Clear,0,bert_multitask,score_clear=0.96437311;score_not_clear=0.03433096;score_misleading=0.00129595
12780,Clear,0,bert_multitask,score_clear=0.99119228;score_not_clear=0.00802710;score_misleading=0.00078057
12781,Clear,0,bert_multitask,score_clear=0.71816081;score_not_clear=0.27770206;score_misleading=0.00413711
12782,Clear,0,bert_multitask,score_clear=0.94736177;score_not_clear=0.05008040;score_misleading=0.00255787
12783,Clear,0,bert_multitask,score_clear=0.94526184;score_not_clear=0.05190206;score_misleading=0.00283617
12784,Clear,0,bert_multitask,score_clear=0.98128784;score_not_clear=0.01633703;score_misleading=0.00237518
12785,Clear,0,bert_multitask,score_clear=0.88295150;score_not_clear=0.11590377;score_misleading=0.00114467
12786,Clear,0,bert_multitask,score_clear=0.99240017;score_not_clear=0.00632798;score_misleading=0.00127188
12787,Clear,0,bert_multitask,score_clear=0.60252291;score_not_clear=0.39445275;score_misleading=0.00302434
12788,Clear,0,bert_multitask,score_clear=0.99586344;score_not_clear=0.00306159;score_misleading=0.00107499
12789,Clear,0,bert_multitask,score_clear=0.98514903;score_not_clear=0.01431022;score_misleading=0.00054085
12790,Not Clear,1,bert_multitask,score_clear=0.08177525;score_not_clear=0.91688454;score_misleading=0.00134016
12791,Clear,0,bert_multitask,score_clear=0.63433987;score_not_clear=0.36347428;score_misleading=0.00218589
12792,Clear,0,bert_multitask,score_clear=0.98972976;score_not_clear=0.00874889;score_misleading=0.00152132
12793,Clear,0,bert_multitask,score_clear=0.99377728;score_not_clear=0.00491004;score_misleading=0.00131279
12794,Clear,0,bert_multitask,score_clear=0.96097332;score_not_clear=0.03747577;score_misleading=0.00155083
12795,Clear,0,bert_multitask,score_clear=0.97559130;score_not_clear=0.02256531;score_misleading=0.00184342
12796,Clear,0,bert_multitask,score_clear=0.89358103;score_not_clear=0.10523356;score_misleading=0.00118544
12797,Clear,0,bert_multitask,score_clear=0.93285304;score_not_clear=0.06598807;score_misleading=0.00115884
12798,Clear,0,bert_multitask,score_clear=0.98001981;score_not_clear=0.01671514;score_misleading=0.00326514
12799,Not Clear,1,bert_multitask,score_clear=0.12365955;score_not_clear=0.87498939;score_misleading=0.00135110
12800,Clear,0,bert_multitask,score_clear=0.95748484;score_not_clear=0.04151225;score_misleading=0.00100297
12801,Clear,0,bert_multitask,score_clear=0.99904591;score_not_clear=0.00035515;score_misleading=0.00059890
12802,Clear,0,bert_multitask,score_clear=0.98817909;score_not_clear=0.01084998;score_misleading=0.00097088
12803,Not Clear,1,bert_multitask,score_clear=0.03401754;score_not_clear=0.96445882;score_misleading=0.00152364
12804,Clear,0,bert_multitask,score_clear=0.91207212;score_not_clear=0.08528211;score_misleading=0.00264576
12805,Clear,0,bert_multitask,score_clear=0.99558157;score_not_clear=0.00390790;score_misleading=0.00051052
12806,Not Clear,1,bert_multitask,score_clear=0.12329504;score_not_clear=0.87315893;score_misleading=0.00354600
12807,Not Clear,1,bert_multitask,score_clear=0.08901737;score_not_clear=0.91002905;score_misleading=0.00095358
12808,Not Clear,1,bert_multitask,score_clear=0.07201389;score_not_clear=0.92608678;score_misleading=0.00189936
12809,Not Clear,1,bert_multitask,score_clear=0.16632418;score_not_clear=0.83195633;score_misleading=0.00171951
12810,Clear,0,bert_multitask,score_clear=0.79670161;score_not_clear=0.20019893;score_misleading=0.00309946
12811,Clear,0,bert_multitask,score_clear=0.81249964;score_not_clear=0.18515328;score_misleading=0.00234708
12812,Not Clear,1,bert_multitask,score_clear=0.02912927;score_not_clear=0.97014856;score_misleading=0.00072213
12813,Not Clear,1,bert_multitask,score_clear=0.02400742;score_not_clear=0.97496605;score_misleading=0.00102648
12814,Not Clear,1,bert_multitask,score_clear=0.22078013;score_not_clear=0.77661735;score_misleading=0.00260252
12815,Not Clear,Not Clear,codex_fallback,mt_conf=0.579859<0.6;codex=Not Clear
12816,Not Clear,1,bert_multitask,score_clear=0.14464775;score_not_clear=0.85199744;score_misleading=0.00335489
12817,Clear,0,bert_multitask,score_clear=0.96239918;score_not_clear=0.03627073;score_misleading=0.00133020
12818,Clear,0,bert_multitask,score_clear=0.98133743;score_not_clear=0.01739766;score_misleading=0.00126482
12819,Clear,0,bert_multitask,score_clear=0.99513763;score_not_clear=0.00360824;score_misleading=0.00125410
12820,Not Clear,1,bert_multitask,score_clear=0.05240187;score_not_clear=0.94560206;score_misleading=0.00199611
12821,Clear,0,bert_multitask,score_clear=0.73365164;score_not_clear=0.26374114;score_misleading=0.00260726
12822,Clear,0,bert_multitask,score_clear=0.97340459;score_not_clear=0.02525048;score_misleading=0.00134486
12823,Clear,0,bert_multitask,score_clear=0.99692899;score_not_clear=0.00246702;score_misleading=0.00060399
12824,Not Clear,1,bert_multitask,score_clear=0.03943497;score_not_clear=0.95910901;score_misleading=0.00145599
12825,Clear,0,bert_multitask,score_clear=0.97245479;score_not_clear=0.02607534;score_misleading=0.00146977
12826,Clear,0,bert_multitask,score_clear=0.99801600;score_not_clear=0.00131533;score_misleading=0.00066868
12827,Not Clear,Not Clear,codex_fallback,mt_conf=0.543172<0.6;codex=Not Clear
12828,Clear,0,bert_multitask,score_clear=0.99814904;score_not_clear=0.00112355;score_misleading=0.00072745
12829,Clear,0,bert_multitask,score_clear=0.99336880;score_not_clear=0.00588744;score_misleading=0.00074379
12830,Clear,0,bert_multitask,score_clear=0.81432343;score_not_clear=0.18320586;score_misleading=0.00247067
12831,Clear,0,bert_multitask,score_clear=0.78807580;score_not_clear=0.20908014;score_misleading=0.00284410
12832,Clear,0,bert_multitask,score_clear=0.99750370;score_not_clear=0.00171553;score_misleading=0.00078082
12833,Not Clear,1,bert_multitask,score_clear=0.27118021;score_not_clear=0.72570896;score_misleading=0.00311078
12834,Clear,Clear,codex_fallback,mt_conf=0.566522<0.6;codex=Clear
12835,Clear,0,bert_multitask,score_clear=0.85446644;score_not_clear=0.14315483;score_misleading=0.00237871
12836,Not Clear,1,bert_multitask,score_clear=0.01853797;score_not_clear=0.98060191;score_misleading=0.00086011
12837,Clear,0,bert_multitask,score_clear=0.86164218;score_not_clear=0.13674292;score_misleading=0.00161486
12838,Not Clear,1,bert_multitask,score_clear=0.02846869;score_not_clear=0.97030926;score_misleading=0.00122200
12839,Clear,0,bert_multitask,score_clear=0.93619430;score_not_clear=0.06195865;score_misleading=0.00184705
12840,Clear,Clear,codex_fallback,mt_conf=0.506033<0.6;codex=Clear
12841,Clear,0,bert_multitask,score_clear=0.97368062;score_not_clear=0.02510794;score_misleading=0.00121143
12842,Not Clear,1,bert_multitask,score_clear=0.17637555;score_not_clear=0.82133722;score_misleading=0.00228719
12843,Clear,0,bert_multitask,score_clear=0.93870533;score_not_clear=0.05990166;score_misleading=0.00139295
12844,Clear,0,bert_multitask,score_clear=0.97252929;score_not_clear=0.02490410;score_misleading=0.00256657
12845,Clear,0,bert_multitask,score_clear=0.92960316;score_not_clear=0.06852926;score_misleading=0.00186765
12846,Not Clear,1,bert_multitask,score_clear=0.03702259;score_not_clear=0.96169072;score_misleading=0.00128672
12847,Not Clear,1,bert_multitask,score_clear=0.02086100;score_not_clear=0.97828251;score_misleading=0.00085649
12848,Clear,0,bert_multitask,score_clear=0.99022865;score_not_clear=0.00927493;score_misleading=0.00049651
12849,Clear,0,bert_multitask,score_clear=0.72072482;score_not_clear=0.27708581;score_misleading=0.00218932
12850,Not Clear,1,bert_multitask,score_clear=0.02230874;score_not_clear=0.97622108;score_misleading=0.00147026
12851,Not Clear,1,bert_multitask,score_clear=0.10635011;score_not_clear=0.89192849;score_misleading=0.00172143
12852,Clear,0,bert_multitask,score_clear=0.70957518;score_not_clear=0.28670672;score_misleading=0.00371803
12853,Clear,0,bert_multitask,score_clear=0.66940355;score_not_clear=0.32836512;score_misleading=0.00223131
12854,Clear,0,bert_multitask,score_clear=0.96086347;score_not_clear=0.03726334;score_misleading=0.00187321
12855,Clear,0,bert_multitask,score_clear=0.98147720;score_not_clear=0.01735140;score_misleading=0.00117143
12856,Clear,0,bert_multitask,score_clear=0.94256902;score_not_clear=0.05565592;score_misleading=0.00177507
12857,Clear,0,bert_multitask,score_clear=0.99128097;score_not_clear=0.00830283;score_misleading=0.00041617
12858,Clear,0,bert_multitask,score_clear=0.98484671;score_not_clear=0.01421111;score_misleading=0.00094215
12859,Clear,0,bert_multitask,score_clear=0.94412571;score_not_clear=0.05424447;score_misleading=0.00162980
12860,Clear,0,bert_multitask,score_clear=0.99693078;score_not_clear=0.00257251;score_misleading=0.00049678
12861,Clear,0,bert_multitask,score_clear=0.98867756;score_not_clear=0.00981802;score_misleading=0.00150437
12862,Not Clear,1,bert_multitask,score_clear=0.04274444;score_not_clear=0.95591170;score_misleading=0.00134390
12863,Clear,0,bert_multitask,score_clear=0.97469568;score_not_clear=0.02375944;score_misleading=0.00154484
12864,Not Clear,1,bert_multitask,score_clear=0.04049408;score_not_clear=0.95717120;score_misleading=0.00233471
12865,Clear,0,bert_multitask,score_clear=0.93833268;score_not_clear=0.06005853;score_misleading=0.00160870
12866,Not Clear,1,bert_multitask,score_clear=0.04533313;score_not_clear=0.95139384;score_misleading=0.00327302
12867,Clear,Clear,codex_fallback,mt_conf=0.559424<0.6;codex=Clear
12868,Clear,0,bert_multitask,score_clear=0.89043319;score_not_clear=0.10541115;score_misleading=0.00415573
12869,Clear,0,bert_multitask,score_clear=0.96548694;score_not_clear=0.03239922;score_misleading=0.00211388
12870,Not Clear,1,bert_multitask,score_clear=0.19166188;score_not_clear=0.80619419;score_misleading=0.00214387
12871,Not Clear,1,bert_multitask,score_clear=0.04994703;score_not_clear=0.94891298;score_misleading=0.00114000
12872,Clear,0,bert_multitask,score_clear=0.99458885;score_not_clear=0.00425636;score_misleading=0.00115479
12873,Clear,0,bert_multitask,score_clear=0.93621248;score_not_clear=0.06137316;score_misleading=0.00241435
12874,Not Clear,1,bert_multitask,score_clear=0.10248899;score_not_clear=0.89656687;score_misleading=0.00094416
12875,Not Clear,1,bert_multitask,score_clear=0.37021390;score_not_clear=0.62767673;score_misleading=0.00210939
12876,Clear,0,bert_multitask,score_clear=0.72935843;score_not_clear=0.26029301;score_misleading=0.01034850
12877,Clear,0,bert_multitask,score_clear=0.96632105;score_not_clear=0.03275109;score_misleading=0.00092787
12878,Clear,0,bert_multitask,score_clear=0.76498985;score_not_clear=0.23258543;score_misleading=0.00242468
12879,Clear,0,bert_multitask,score_clear=0.79850036;score_not_clear=0.19955646;score_misleading=0.00194319
12880,Clear,0,bert_multitask,score_clear=0.98958021;score_not_clear=0.00957788;score_misleading=0.00084196
12881,Not Clear,Not Clear,codex_fallback,mt_conf=0.517202<0.6;codex=Not Clear
12882,Not Clear,Not Clear,codex_fallback,mt_conf=0.566059<0.6;codex=Not Clear
12883,Clear,0,bert_multitask,score_clear=0.95777476;score_not_clear=0.04112035;score_misleading=0.00110484
12884,Clear,0,bert_multitask,score_clear=0.97385561;score_not_clear=0.02428360;score_misleading=0.00186081
12885,Clear,0,bert_multitask,score_clear=0.96658385;score_not_clear=0.03203911;score_misleading=0.00137701
12886,Clear,0,bert_multitask,score_clear=0.98486114;score_not_clear=0.01389485;score_misleading=0.00124397
12887,Clear,Clear,codex_fallback,mt_conf=0.538416<0.6;codex=Clear
12888,Clear,0,bert_multitask,score_clear=0.83348995;score_not_clear=0.16441290;score_misleading=0.00209706
12889,Clear,0,bert_multitask,score_clear=0.90253425;score_not_clear=0.09618336;score_misleading=0.00128237
12890,Clear,0,bert_multitask,score_clear=0.97356749;score_not_clear=0.02319025;score_misleading=0.00324216
12891,Clear,0,bert_multitask,score_clear=0.70940161;score_not_clear=0.28893131;score_misleading=0.00166704
12892,Clear,0,bert_multitask,score_clear=0.99173814;score_not_clear=0.00766130;score_misleading=0.00060060
12893,Clear,0,bert_multitask,score_clear=0.99637407;score_not_clear=0.00263893;score_misleading=0.00098708
12894,Not Clear,1,bert_multitask,score_clear=0.07045478;score_not_clear=0.92790920;score_misleading=0.00163602
12895,Clear,0,bert_multitask,score_clear=0.99780458;score_not_clear=0.00171118;score_misleading=0.00048424
12896,Clear,0,bert_multitask,score_clear=0.99573815;score_not_clear=0.00332359;score_misleading=0.00093827
12897,Clear,0,bert_multitask,score_clear=0.99584949;score_not_clear=0.00328922;score_misleading=0.00086133
12898,Clear,0,bert_multitask,score_clear=0.99908328;score_not_clear=0.00054565;score_misleading=0.00037107
12899,Clear,0,bert_multitask,score_clear=0.98968631;score_not_clear=0.00952242;score_misleading=0.00079129
12900,Not Clear,1,bert_multitask,score_clear=0.31639692;score_not_clear=0.68136185;score_misleading=0.00224123
12901,Not Clear,1,bert_multitask,score_clear=0.03026416;score_not_clear=0.96844357;score_misleading=0.00129229
12902,Clear,0,bert_multitask,score_clear=0.76961315;score_not_clear=0.22822849;score_misleading=0.00215837
12903,Clear,0,bert_multitask,score_clear=0.99729484;score_not_clear=0.00195984;score_misleading=0.00074531
12904,Clear,0,bert_multitask,score_clear=0.98371488;score_not_clear=0.01510407;score_misleading=0.00118104
12905,Not Clear,Not Clear,codex_fallback,mt_conf=0.504575<0.6;codex=Not Clear
12906,Clear,0,bert_multitask,score_clear=0.81837225;score_not_clear=0.17462337;score_misleading=0.00700437
12907,Clear,Clear,codex_fallback,mt_conf=0.565408<0.6;codex=Clear
12908,Clear,0,bert_multitask,score_clear=0.99842799;score_not_clear=0.00096037;score_misleading=0.00061165
12909,Clear,0,bert_multitask,score_clear=0.89194888;score_not_clear=0.10631968;score_misleading=0.00173143
12910,Clear,0,bert_multitask,score_clear=0.72834879;score_not_clear=0.26103774;score_misleading=0.01061345
12911,Clear,0,bert_multitask,score_clear=0.95227104;score_not_clear=0.04515189;score_misleading=0.00257715
12912,Clear,0,bert_multitask,score_clear=0.99798369;score_not_clear=0.00084858;score_misleading=0.00116772
